"downloaded","language","form","form_type","data_id","child_id","age","measure","vocab","sex","n","first_administration","is_norming","monolingual","typically_developing"
2023-04-18,"Korean","WS","WS",72097,62940,18,"production",49,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72098,62941,18,"production",9,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72099,62942,18,"production",12,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72142,62985,18,"production",12,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72184,63027,18,"production",40,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72185,63028,18,"production",13,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72234,63077,18,"production",88,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72235,63078,18,"production",9,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72281,63124,18,"production",35,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72282,63125,18,"production",192,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72283,63126,18,"production",31,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72284,63127,18,"production",131,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72285,63128,18,"production",5,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72286,63129,18,"production",76,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72287,63130,18,"production",16,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72288,63131,18,"production",26,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72289,63132,18,"production",152,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72290,63133,18,"production",21,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72291,63134,18,"production",245,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72292,63135,18,"production",4,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72293,63136,18,"production",210,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72428,63271,18,"production",4,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72429,63272,18,"production",125,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72430,63273,18,"production",5,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72431,63274,18,"production",52,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72432,63275,18,"production",176,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72433,63276,18,"production",107,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72434,63277,18,"production",68,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72576,63419,18,"production",218,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72577,63420,18,"production",3,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72578,63421,18,"production",11,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72579,63422,18,"production",155,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72580,63423,18,"production",142,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72581,63424,18,"production",5,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72582,63425,18,"production",22,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72737,63580,18,"production",77,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72738,63581,18,"production",65,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72739,63582,18,"production",35,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72740,63583,18,"production",18,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72741,63584,18,"production",116,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72742,63585,18,"production",27,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72743,63586,18,"production",21,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72744,63587,18,"production",83,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72745,63588,18,"production",18,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72907,63750,18,"production",129,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72908,63751,18,"production",68,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72909,63752,18,"production",9,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72910,63753,18,"production",11,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72911,63754,18,"production",28,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72912,63755,18,"production",145,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72913,63756,18,"production",154,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72914,63757,18,"production",116,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72915,63758,18,"production",40,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73070,63913,18,"production",284,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73071,63914,18,"production",64,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73072,63915,18,"production",15,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73073,63916,18,"production",19,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73074,63917,18,"production",156,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73075,63918,18,"production",59,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73076,63919,18,"production",15,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73077,63920,18,"production",265,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73078,63921,18,"production",230,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72100,62943,19,"production",29,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72101,62944,19,"production",20,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72143,62986,19,"production",193,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72186,63029,19,"production",83,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72187,63030,19,"production",51,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72236,63079,19,"production",177,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72237,63080,19,"production",92,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72294,63137,19,"production",117,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72295,63138,19,"production",6,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72296,63139,19,"production",63,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72297,63140,19,"production",103,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72298,63141,19,"production",212,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72299,63142,19,"production",10,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72300,63143,19,"production",27,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72301,63144,19,"production",21,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72435,63278,19,"production",21,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72436,63279,19,"production",24,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72437,63280,19,"production",16,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72438,63281,19,"production",18,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72583,63426,19,"production",23,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72584,63427,19,"production",41,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72585,63428,19,"production",124,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72586,63429,19,"production",69,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72587,63430,19,"production",112,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72588,63431,19,"production",21,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72589,63432,19,"production",178,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72746,63589,19,"production",66,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72747,63590,19,"production",6,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72748,63591,19,"production",79,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72749,63592,19,"production",12,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72750,63593,19,"production",3,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72751,63594,19,"production",155,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72752,63595,19,"production",30,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72753,63596,19,"production",11,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72754,63597,19,"production",9,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72755,63598,19,"production",90,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72916,63759,19,"production",41,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72917,63760,19,"production",75,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72918,63761,19,"production",21,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72919,63762,19,"production",63,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72920,63763,19,"production",12,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72921,63764,19,"production",36,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72922,63765,19,"production",97,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72923,63766,19,"production",275,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73079,63922,19,"production",87,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73080,63923,19,"production",18,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73081,63924,19,"production",10,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73082,63925,19,"production",91,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73083,63926,19,"production",31,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73084,63927,19,"production",87,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73085,63928,19,"production",27,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73086,63929,19,"production",34,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73087,63930,19,"production",30,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73088,63931,19,"production",22,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72102,62945,20,"production",28,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72103,62946,20,"production",45,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72104,62947,20,"production",90,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72144,62987,20,"production",104,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72145,62988,20,"production",26,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72188,63031,20,"production",129,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72189,63032,20,"production",6,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72190,63033,20,"production",36,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72191,63034,20,"production",118,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72238,63081,20,"production",45,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72239,63082,20,"production",187,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72302,63145,20,"production",105,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72303,63146,20,"production",38,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72304,63147,20,"production",210,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72305,63148,20,"production",43,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72306,63149,20,"production",111,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72307,63150,20,"production",338,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72308,63151,20,"production",44,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72309,63152,20,"production",14,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72439,63282,20,"production",72,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72440,63283,20,"production",29,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72441,63284,20,"production",31,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72442,63285,20,"production",51,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72443,63286,20,"production",57,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72444,63287,20,"production",88,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72445,63288,20,"production",24,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72446,63289,20,"production",152,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72447,63290,20,"production",17,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72448,63291,20,"production",44,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72590,63433,20,"production",310,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72591,63434,20,"production",76,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72592,63435,20,"production",232,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72593,63436,20,"production",280,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72594,63437,20,"production",103,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72756,63599,20,"production",3,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72757,63600,20,"production",79,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72758,63601,20,"production",137,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72759,63602,20,"production",22,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72760,63603,20,"production",0,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72924,63767,20,"production",0,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72925,63768,20,"production",20,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72926,63769,20,"production",44,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72927,63770,20,"production",11,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72928,63771,20,"production",33,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72929,63772,20,"production",187,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72930,63773,20,"production",14,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72931,63774,20,"production",123,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72932,63775,20,"production",28,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72933,63776,20,"production",151,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72934,63777,20,"production",134,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73089,63932,20,"production",61,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73090,63933,20,"production",260,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73091,63934,20,"production",35,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73092,63935,20,"production",242,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73093,63936,20,"production",259,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73094,63937,20,"production",22,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73095,63938,20,"production",122,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73096,63939,20,"production",35,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73097,63940,20,"production",97,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72105,62948,21,"production",420,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72146,62989,21,"production",48,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72147,62990,21,"production",59,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72192,63035,21,"production",201,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72193,63036,21,"production",114,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72194,63037,21,"production",43,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72240,63083,21,"production",23,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72241,63084,21,"production",65,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72242,63085,21,"production",236,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72310,63153,21,"production",145,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72311,63154,21,"production",7,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72312,63155,21,"production",57,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72313,63156,21,"production",17,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72314,63157,21,"production",108,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72449,63292,21,"production",38,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72450,63293,21,"production",139,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72451,63294,21,"production",68,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72452,63295,21,"production",60,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72453,63296,21,"production",24,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72454,63297,21,"production",178,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72455,63298,21,"production",37,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72456,63299,21,"production",66,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72595,63438,21,"production",419,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72596,63439,21,"production",214,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72597,63440,21,"production",91,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72598,63441,21,"production",133,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72599,63442,21,"production",162,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72600,63443,21,"production",296,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72601,63444,21,"production",410,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72602,63445,21,"production",120,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72603,63446,21,"production",86,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72604,63447,21,"production",78,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72761,63604,21,"production",76,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72762,63605,21,"production",23,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72763,63606,21,"production",144,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72764,63607,21,"production",238,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72765,63608,21,"production",213,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72766,63609,21,"production",201,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72767,63610,21,"production",30,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72935,63778,21,"production",54,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72936,63779,21,"production",109,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72937,63780,21,"production",187,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72938,63781,21,"production",98,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72939,63782,21,"production",224,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72940,63783,21,"production",48,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72941,63784,21,"production",34,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72942,63785,21,"production",311,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73098,63941,21,"production",10,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73099,63942,21,"production",9,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73100,63943,21,"production",44,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73101,63944,21,"production",86,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73102,63945,21,"production",176,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73103,63946,21,"production",27,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72106,62949,22,"production",58,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72107,62950,22,"production",169,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72148,62991,22,"production",30,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72149,62992,22,"production",244,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72195,63038,22,"production",451,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72196,63039,22,"production",78,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72197,63040,22,"production",76,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72198,63041,22,"production",183,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72243,63086,22,"production",205,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72244,63087,22,"production",115,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72245,63088,22,"production",130,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72315,63158,22,"production",132,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72316,63159,22,"production",257,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72317,63160,22,"production",494,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72318,63161,22,"production",416,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72319,63162,22,"production",225,"Female",566,TRUE,TRUE,TRUE,TRUE
